userid,experimentid,activity_Still,activity_Tilting,activity_Unknown,activity_InVehicle,activity_OnBicycle,activity_OnFoot,app_category_nunique,app_adventure,app_tools,app_productivity,app_communication,app_social,app_libraries_&_demo,app_lifestyle,app_personalization,app_racing,app_maps_&_navigation,app_travel_&_local,app_food_&_drink,app_books_&_reference,app_medical,app_puzzle,app_entertainment,app_arcade,app_auto_&_vehicles,app_photography,app_health_&_fitness,app_education,app_shopping,app_board,app_music_&_audio,app_sports,app_beauty,app_business,app_educational,app_finance,app_news_&_magazines,app_casual,app_art_&_design,app_house_&_home,app_card,app_events,app_trivia,app_weather,app_strategy,app_word,app_video_players_&_editors,app_action,app_simulation,app_music,app_dating,app_role_playing,app_casino,app_comics,app_parenting,app_shop,app_nunique,app_entropy_basic,bluetooth_addr_nuinque,bluetooth_mean,bluetooth_min,bluetooth_max,bluetooth_std,bluetooth_var,bluetooth_entropy_basic,cellular_lte_mean,cellular_lte_min,cellular_lte_max,cellular_lte_std,cellular_lte_entropy_basic,cellular_lte_num_of_devices,location_latitude,location_longitude,location_longitude_mean,location_longitude_min,location_longitude_max,location_latitude_mean,location_latitude_min,location_latitude_max,location_altitude_mean,location_altitude_min,location_altitude_max,location_speed_mean,location_speed_min,location_speed_max,location_speed_std,location_radius_of_gyration,location_distance_sum,notification_posted,notification_removed,proximity_mean,proximity_std,proximity_min,proximity_max,screen_SCREEN_OFF,screen_SCREEN_ON,screen_episodes_count,screen_mean_seconds_per_episode,screen_min_seconds_per_episode,screen_max_seconds_per_episode,screen_std_seconds_per_episode,steps_counter,touch_count,wifi_is_connected,wifi_num_of_devices,wifi_mean_rssi,wifi_min_rssi,wifi_max_rssi,wifi_std_rssi,hour,sin_hour,cos_hour,day_period_evening,day_period_morning,day_period_night,day_period_noon,start_interval,end_interval
123,wenetIndia,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,-108.25,-115.0,-96.0,4.575130400526108,0.1245712846525852,2.0,17.6788,83.1905,83.1905,83.1905,83.1905,17.6788,17.6788,17.6788,,,,-0.0449823319398576,-1.0,-0.0099999997764825,0.1831043855671848,0.0,0.0,2.0,0.0,,,,,,,,,,,,,,,5.0,-85.8,-89.0,-82.0,2.1386585006425887,15,-0.7071067811865471,-0.7071067811865479,False,False,False,False,2021-07-16 14:55:00,2021-07-16 15:05:00
123,wenetIndia,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.5512492175080426,,,,,,,,-114.1818181818182,-117.0,-94.0,7.110811231050672,0.1323017760673159,2.0,17.6788,83.1905,83.1905,83.1905,83.1905,17.6788,17.6788,17.6788,,,,-0.0464214044669798,-1.0,-0.0099999997764825,0.1866740951794623,0.0,0.0,0.0,2.0,2.8703703703703702,2.4956286030554584,0.0,5.0,,,,,,,,,3661.0,,6.0,-85.83720930232558,-89.0,-75.0,3.755999562577492,15,-0.7071067811865471,-0.7071067811865479,False,False,False,False,2021-07-16 15:25:00,2021-07-16 15:35:00
123,wenetIndia,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,-99.75,-109.0,-96.0,3.5451631581891743,0.2458479127142914,3.0,17.6788,83.1905,83.1905,83.1905,83.1905,17.67880977443609,17.6788,17.6789,,,,-0.0434962403855488,-1.0,-0.0099999997764825,0.1793326044510687,0.0033021411320216,0.0222389853284293,,,3.5185185185185186,2.326608134840376,0.0,5.0,,,,,,,,,18.0,,8.0,-86.1,-89.0,-84.0,1.515441059422804,16,-0.8660254037844384,-0.5000000000000004,False,False,False,False,2021-07-16 15:55:00,2021-07-16 16:05:00
123,wenetIndia,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,-104.28571428571428,-116.0,-96.0,5.594345654024544,0.2848866408162067,3.0,17.6788,83.1905,83.1905,83.1905,83.1905,17.6788,17.6788,17.6788,,,,-0.0433707863008707,-1.0,-0.0099999997764825,0.1790069337085242,7.073230889886872e-13,0.0,2.0,2.0,3.4615384615384617,2.4019223070763074,0.0,5.0,,,,,,,,,96.0,1.0,4.0,-86.9,-91.0,-83.0,2.0252701542529485,16,-0.8660254037844384,-0.5000000000000004,False,False,False,False,2021-07-16 16:25:00,2021-07-16 16:35:00
123,wenetIndia,599.948,0.052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.2023809058691963,,,,,,,,-110.27272727272728,-127.0,-98.0,11.314512000885491,0.1323017760673159,2.0,17.6788,83.1905,83.1905,83.1905,83.1905,17.6788,17.6788,17.6788,,,,-0.0456399997845291,-1.0,-0.0099999997764825,0.1847971600887475,7.073230889886872e-13,0.0,1.0,1.0,4.375,1.7677669529663689,0.0,5.0,219.776,380.2240000000001,0.0,0.0,0.0,0.0,0.0,,417.0,,6.0,-84.94013303769401,-89.0,-81.0,2.9049320481697967,17,-0.9659258262890683,-0.25881904510252063,False,False,False,False,2021-07-16 16:55:00,2021-07-16 17:05:00
123,wenetIndia,536.9960000000001,0.127,62.877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.2318965819825694,,,,,,,,-97.0909090909091,-99.0,-94.0,1.7002673586554231,0.1323017760673159,2.0,17.6789,83.1905,83.19064225941423,83.1905,83.1922,17.6788589958159,17.6787,17.6789,,,,-0.0472803345129329,-1.0,-0.0099999997764825,0.1888569355537391,0.050377479719498,0.3963024512006805,56.0,17.0,3.888888888888889,2.118296364340808,0.0,5.0,52.091,547.909,3.0,43.56333333333333,5.928,113.972,61.02413471187719,,4191.0,,7.0,-87.0909090909091,-91.0,-83.0,2.0231847456798198,17,-0.9659258262890683,-0.25881904510252063,False,False,False,False,2021-07-16 17:25:00,2021-07-16 17:35:00
123,wenetIndia,599.957,0.043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.1006884397936548,,,,,,,,-120.3846153846154,-131.0,-93.0,13.456958927994972,0.1864526193784954,2.0,17.6788,83.1905,83.19042677165353,83.1899,83.1905,17.678873228346458,17.6788,17.6794,,,,-0.0450787399418827,-1.0,-0.0099999997764825,0.1833843932506263,0.0301647251468766,0.092150948700585,17.0,6.0,3.1818181818181817,2.522624895547565,0.0,5.0,548.288,51.712,1.0,36.484,36.484,36.484,0.0,15.0,94.0,,8.0,-85.0763723150358,-88.0,-83.0,1.4373321295106518,18,-1.0,-1.8369701987210297e-16,True,False,False,False,2021-07-16 17:55:00,2021-07-16 18:05:00
123,wenetIndia,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,-97.66666666666669,-111.0,-96.0,4.999999999999999,0.0,1.0,17.6788,83.1905,83.1905,83.1905,83.1905,17.6788,17.6788,17.6788,,,,-0.0482403431327557,-1.0,-0.0099999997764825,0.1911870647474135,0.0,0.0,1.0,0.0,5.0,,5.0,5.0,,,,,,,,0.0,,,3.0,-86.44444444444444,-88.0,-85.0,0.8328023786229645,18,-1.0,-1.8369701987210297e-16,True,False,False,False,2021-07-16 18:25:00,2021-07-16 18:35:00
123,wenetIndia,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.3736679829686444,,,,,,,,-103.64285714285714,-106.0,-98.0,2.590133434553366,0.1781112539711337,2.0,17.6789,83.1905,83.19043033707865,83.1899,83.1905,17.678881647940074,17.6788,17.6794,,,,-0.0433707863008707,-1.0,-0.0099999997764825,0.1790069337085243,0.0293915479128206,0.1877199577066101,31.0,7.0,5.0,0.0,5.0,5.0,,,,,,,,,4202.0,1.0,4.0,-84.2,-90.0,-77.0,4.196464605622982,19,-0.9659258262890684,0.2588190451025203,True,False,False,False,2021-07-16 18:55:00,2021-07-16 19:05:00
123,wenetIndia,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.2904093236961294,,,,,,,,-118.84615384615384,-131.0,-103.0,8.792479303796645,0.0,1.0,17.6788,83.1905,83.1905,83.1905,83.1905,17.6788,17.6788,17.6788,,,,-0.0099999997764825,-0.0099999997764825,-0.0099999997764825,0.0,7.073230889886872e-13,0.0,1.0,1.0,4.0,2.2360679774997894,0.0,5.0,107.088,492.912,0.0,0.0,0.0,0.0,0.0,,1166.0,,1.0,-86.0,-86.0,-86.0,0.0,19,-0.9659258262890684,0.2588190451025203,True,False,False,False,2021-07-16 19:25:00,2021-07-16 19:35:00
123,wenetIndia,330.95,15.018,157.341,96.691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.4037062992465141,,,,,,,,-96.8125,-127.0,-89.0,8.376305868340769,0.2697343852546391,2.0,17.6788,83.1905,83.1905,83.1905,83.1905,17.6788,17.6788,17.6788,,,,-0.0457400719867177,-1.0,-0.0099999997764825,0.1850105097824001,0.0,0.0,97.0,9.0,4.583333333333333,1.443375672974064,0.0,5.0,230.574,369.426,0.0,0.0,0.0,0.0,0.0,,1625.0,,5.0,-84.45454545454545,-88.0,-79.0,2.8115528708268176,20,-0.8660254037844386,0.5000000000000001,True,False,False,False,2021-07-16 19:55:00,2021-07-16 20:05:00
123,wenetIndia,587.615,0.0839999999999999,12.301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.6438851914920355,,,,,,,,-93.45454545454544,-98.0,-90.0,2.8762349126466167,0.1323017760673159,2.0,17.6788,83.1905,83.1905,83.1905,83.1905,17.6788,17.6788,17.6788,,,,-0.0453571426416081,-1.0,-0.0099999997764825,0.1840500583494328,0.0,0.0,19.0,11.0,4.074074074074074,1.979236953317848,0.0,5.0,38.839,561.1610000000001,2.0,92.344,62.79,121.898,41.79566762237446,,3713.0,,3.0,-86.88728323699422,-90.0,-82.0,2.523285209796754,20,-0.8660254037844386,0.5000000000000001,True,False,False,False,2021-07-16 20:25:00,2021-07-16 20:35:00
123,wenetIndia,520.106,0.093,79.801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.4784210554079736,,,,,,,,-107.8181818181818,-128.0,-92.0,14.81767985764426,0.2059160873144171,2.0,17.6789,83.1905,83.19042528301887,83.1899,83.1905,17.678885660377357,17.6788,17.6794,,,,-0.0436226412935076,-1.0,-0.0099999997764825,0.1796600563943795,0.0302921562114819,0.1143899340290144,12.0,9.0,4.2105263157894735,1.873171623163388,0.0,5.0,35.811,564.189,2.0,2.8125,2.165,3.46,0.915703281636579,3.0,2244.0,1.0,7.0,-86.0086455331412,-89.0,-83.0,1.7395219456573805,21,-0.7071067811865477,0.7071067811865474,True,False,False,False,2021-07-16 20:55:00,2021-07-16 21:05:00
123,wenetIndia,490.687,0.029,48.885000000000005,0.0,0.0,60.399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,-115.28571428571428,-127.0,-94.0,10.901154289118416,0.1117520656790324,2.0,17.6788,83.1905,83.1905,83.1905,83.1905,17.678795547945203,17.6787,17.6789,,,,-0.0099999997764825,-0.0099999997764825,-0.0099999997764825,0.0,0.0040856263722994,0.0333584779933514,3.0,1.0,5.0,0.0,5.0,5.0,595.4749999999999,4.525,1.0,4.518,4.518,4.518,0.0,74.0,,,,,,,,21,-0.7071067811865477,0.7071067811865474,True,False,False,False,2021-07-16 21:25:00,2021-07-16 21:35:00
123,wenetIndia,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.2397987894193611,,,,,,,,-111.72727272727272,-121.0,-99.0,6.482143304354031,0.1323017760673159,2.0,17.6788,83.1905,83.1905,83.1905,83.1905,17.6788,17.6788,17.6788,,,,-0.0099999997764825,-0.0099999997764825,-0.0099999997764825,0.0,0.0,0.0,3.0,2.0,5.0,0.0,5.0,5.0,497.908,102.092,1.0,75.508,75.508,75.508,0.0,,472.0,,2.0,-83.5,-84.0,-83.0,0.5037175233040738,22,-0.5000000000000004,0.8660254037844384,False,False,True,False,2021-07-16 21:55:00,2021-07-16 22:05:00
123,wenetIndia,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,-115.0,-126.0,-98.0,12.96148139681572,0.2256506570425621,2.0,17.6788,83.1905,83.1905,83.1905,83.1905,17.6788,17.6788,17.6788,,,,-0.0462637360484062,-1.0,-0.0099999997764825,0.1863147737271972,7.073230889886872e-13,0.0,22.0,1.0,3.75,2.5,0.0,5.0,591.503,8.497,1.0,8.482,8.482,8.482,0.0,,11.0,,4.0,-87.27272727272727,-90.0,-86.0,1.1369316762073542,22,-0.5000000000000004,0.8660254037844384,False,False,True,False,2021-07-16 22:25:00,2021-07-16 22:35:00
123,wenetIndia,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,-118.73333333333332,-126.0,-97.0,11.804760944313143,0.2173220112736488,2.0,17.6788,83.1905,83.1905,83.1905,83.1905,17.6788,17.6788,17.6788,,,,-0.044669260484699,-1.0,-0.0099999997764825,0.1823457919873145,0.0,0.0,,,,,,,,,,,,,,,,,3.0,-85.3,-88.0,-82.0,1.849262224142088,23,-0.25881904510252157,0.9659258262890681,False,False,True,False,2021-07-16 22:55:00,2021-07-16 23:05:00
123,wenetIndia,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,-121.66666666666669,-126.0,-100.0,10.1204862740998,0.1956762467702945,2.0,,,,,,,,,,,,,,,,,,3.0,1.0,,,,,,,,,,,,,,,1.0,-88.0,-88.0,-88.0,0.0,23,-0.25881904510252157,0.9659258262890681,False,False,True,False,2021-07-16 23:25:00,2021-07-16 23:35:00
123,wenetIndia,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,-115.75,-126.0,-100.0,12.678722333105966,0.1956762467702945,2.0,17.6788,83.1905,83.1905,83.1905,83.1905,17.6788,17.6788,17.6788,,,,-0.0466666664514275,-1.0,-0.0099999997764825,0.1905255888755924,1.3478379720269124e-12,0.0,2.0,0.0,,,,,,,,,,,,,,,1.0,-87.30346820809248,-88.0,-86.0,0.90591588397677,0,0.0,1.0,False,False,True,False,2021-07-16 23:55:00,2021-07-17 00:05:00
123,wenetIndia,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,-101.9090909090909,-102.0,-101.0,0.3015113445777674,0.1323017760673159,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,1.0,False,False,True,False,2021-07-17 00:25:00,2021-07-17 00:35:00
123,wenetIndia,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,-101.23076923076924,-102.0,-94.0,2.2043081361221604,0.1864526193784954,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.25881904510252074,0.9659258262890683,False,False,True,False,2021-07-17 00:55:00,2021-07-17 01:05:00
123,wenetIndia,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.2991719091889516,,,,,,,,-109.26666666666668,-131.0,-92.0,15.233734495082508,0.4140003414450821,4.0,17.6788,83.1905,83.1905,83.1905,83.1905,17.6788,17.6788,17.6788,,,,-0.0449411762549595,-1.0,-0.0099999997764825,0.1830362267990275,7.073230889886872e-13,0.0,0.0,2.0,2.6666666666666665,2.5154887429323174,0.0,5.0,325.74600000000004,274.254,0.0,0.0,0.0,0.0,0.0,,1639.0,1.0,3.0,-85.4,-88.0,-80.0,2.694576958573147,1,0.25881904510252074,0.9659258262890683,False,False,True,False,2021-07-17 01:25:00,2021-07-17 01:35:00
123,wenetIndia,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.3873767156308098,,,,,,,,-114.5,-126.0,-95.0,14.158197111728086,0.1245712846525852,2.0,17.6788,83.1905,83.1905,83.1905,83.1905,17.6788,17.6788,17.6788,,,,-0.0408304496104328,-1.0,-0.0099999997764825,0.1722623231350284,0.0,0.0,16.0,2.0,5.0,0.0,5.0,5.0,,,,,,,,,3131.0,1.0,5.0,-85.27272727272727,-89.0,-80.0,3.021780154648968,2,0.49999999999999994,0.8660254037844387,False,False,True,False,2021-07-17 01:55:00,2021-07-17 02:05:00
123,wenetIndia,223.781,0.087,285.992,0.0,90.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,-113.14285714285714,-129.0,-89.0,17.6367498438614,0.1117520656790324,2.0,17.6788,83.1905,83.1905,83.1905,83.1905,17.6788,17.6788,17.6788,,,,-0.052631578733476,-1.0,-0.0099999997764825,0.2014497054452868,7.073230889886872e-13,0.0,11.0,0.0,5.0,0.0,5.0,5.0,,,,,,,,,4400.0,1.0,4.0,-85.31805157593124,-89.0,-74.0,4.819648564437943,2,0.49999999999999994,0.8660254037844387,False,False,True,False,2021-07-17 02:25:00,2021-07-17 02:35:00
123,wenetIndia,247.375,14.212,222.554,61.127,54.732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.1636292019794688,,,,,,,,-97.0,-116.0,-87.0,8.883078909313534,0.3133276980241342,3.0,17.6788,83.1905,83.1905,83.1905,83.1905,17.6788,17.6788,17.6788,,,,-0.0495999997854232,-1.0,-0.0099999997764825,0.194432140244167,0.0,0.0,13.0,0.0,4.545454545454546,1.507556722888818,0.0,5.0,,,,,,,,,3721.0,,3.0,-87.3,-91.0,-83.0,2.495554787271768,3,0.7071067811865475,0.7071067811865476,False,False,True,False,2021-07-17 02:55:00,2021-07-17 03:05:00
123,wenetIndia,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,-99.0,-103.0,-92.0,4.203173404306164,0.2346076781407607,2.0,17.6788,83.1905,83.1905,83.1905,83.1905,17.6788,17.6788,17.6788,,,,-0.0453571426416081,-1.0,-0.0099999997764825,0.1840867180566681,7.073230889886872e-13,0.0,,,,,,,,,,,,,,,,,4.0,-86.0,-90.0,-79.0,2.832476414041811,3,0.7071067811865475,0.7071067811865476,False,False,True,False,2021-07-17 03:25:00,2021-07-17 03:35:00
